Gen,No.,Pokémon,Biome,Excluded,Time,Weather,Context,Preset,Requirements,Bucket,Weight,Lv. Min,Lv. Max,canSeeSky,Hitbox W,Hitbox H,Hitbox Fixed
1,126,Magmar,Nether Basalt,,any,any,grounded,Natural,,common,0.95,30,50,,0.7,1.5,FALSE
1,126,Magmar,Nether Wasteland,,any,any,grounded,Natural,,common,0.95,30,50,,0.7,1.5,FALSE
1,127,Pinsir,Jungle,,any,any,grounded,"Natural, Wild",light ≥8; ×1.5 night,rare,10,25,50,,1,1.45,FALSE
1,127,Pinsir,Skyroot Forest,,any,any,grounded,"Natural, Wild",light ≥8; ×1.5 night,rare,10,25,50,,1,1.45,FALSE
1,127,Pinsir,Skyroot Woodland,,any,any,grounded,"Natural, Wild",light ≥8; ×1.5 night,rare,10,25,50,,1,1.45,FALSE
1,127,Pinsir,Tropical Island,,any,any,grounded,"Natural, Wild",light ≥8; ×1.5 night,rare,10,25,50,,1,1.45,FALSE
1,127,Pinsir,Aether,Freezing,any,any,grounded,Natural,near Saccharine Trees; light ≥8; ×1.5 night,uncommon,2,25,50,,1,1.45,FALSE
1,127,Pinsir,Overworld,Freezing,any,any,grounded,Natural,near Saccharine Trees; light ≥8; ×1.5 night,uncommon,2,25,50,,1,1.45,FALSE
1,128,Tauros,Grassland,Hills,any,any,grounded,Natural,light ≥8; ×0.25 night,common,2,24,49,,1.3,1.4,FALSE
1,128,Tauros (Paldean Combat),Highlands,,any,any,grounded,Natural,light ≥8; ×0.25 night,common,1.8,24,49,,1.3,1.4,FALSE
1,128,Tauros (Paldean Blaze),Highlands,,any,any,grounded,Natural,light ≥8; ×0.25 night; ×5,common,0.1,24,49,,1.3,1.4,FALSE
1,128,Tauros (Paldean Aqua),Highlands,,any,any,grounded,Natural,light ≥8; ×0.25 night; ×5,common,0.1,24,49,,1.3,1.4,FALSE
1,129,Magikarp,Freshwater,,any,any,submerged,Water,,common,6.9,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp,Ocean,,any,any,submerged,Water,,common,6.9,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp,Freshwater,,any,any,surface,Water,light ≥8,uncommon,1.84,1,20,,0.8,0.8,FALSE
1,129,Magikarp,Ocean,,any,any,surface,Water,light ≥8,uncommon,1.84,1,20,,0.8,0.8,FALSE
1,129,Magikarp,Aether,,any,any,fishing,,,common,9,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp,Overworld,,any,any,fishing,,,common,9,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp,Freshwater,,any,any,submerged,Water,light ≥8,common,7.9,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp,Ocean,,any,any,submerged,Water,light ≥8,common,7.9,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp,Aether,,any,any,fishing,,light ≥8,common,9,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp,Overworld,,any,any,fishing,,light ≥8,common,9,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Skelly),Aether,,any,any,fishing,,fishing: lure 1; ×5,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Skelly),Overworld,,any,any,fishing,,fishing: lure 1; ×5,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Skelly),Aether,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,6,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Skelly),Overworld,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,6,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Skelly),Aether,,any,any,fishing,,light ≥8; fishing: lure 1; ×5,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Skelly),Overworld,,any,any,fishing,,light ≥8; fishing: lure 1; ×5,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Calico-orange-white),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Calico-orange-white),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Calico-orange-white-black),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Calico-orange-white-black),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Calico-white-orange),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Calico-white-orange),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Calico-orange-gold),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Calico-orange-gold),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-two-tone),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-two-tone),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-orca),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-orca),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-dapples),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-dapples),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Pink-two-tone),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Pink-two-tone),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Pink-orca),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Pink-orca),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Pink-dapples),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Pink-dapples),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Gray-bubbles),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Gray-bubbles),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Gray-diamonds),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Gray-diamonds),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Gray-patches),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Gray-patches),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Purple-bubbles),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Purple-bubbles),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Purple-diamonds),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Purple-diamonds),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Purple-patches),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Purple-patches),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Apricot-tiger),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Apricot-tiger),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Apricot-zebra),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Apricot-zebra),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Apricot-stripes),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Apricot-stripes),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Brown-tiger),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Brown-tiger),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Brown-zebra),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Brown-zebra),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Brown-stripes),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Brown-stripes),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-forehead),Aether,,any,any,fishing,,fishing: lure 1; ×3,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Orange-forehead),Overworld,,any,any,fishing,,fishing: lure 1; ×3,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Orange-mask),Aether,,any,any,fishing,,fishing: lure 1; ×3,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Orange-mask),Overworld,,any,any,fishing,,fishing: lure 1; ×3,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Orange-forehead),Aether,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,10,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-forehead),Overworld,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,10,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-mask),Aether,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,10,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-mask),Overworld,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,10,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Orange-forehead),Aether,,any,any,fishing,,light ≥8; fishing: lure 1; ×3,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Orange-forehead),Overworld,,any,any,fishing,,light ≥8; fishing: lure 1; ×3,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Orange-mask),Aether,,any,any,fishing,,light ≥8; fishing: lure 1; ×3,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Orange-mask),Overworld,,any,any,fishing,,light ≥8; fishing: lure 1; ×3,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Black-forehead),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Black-forehead),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Black-mask),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Black-mask),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,TRUE,0.8,0.8,FALSE
1,129,Magikarp (Black-forehead),Aether,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,6,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Black-forehead),Overworld,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,6,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Black-mask),Aether,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,6,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Black-mask),Overworld,,any,any,fishing,,light ≤7; fishing: lure 1,uncommon,6,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Black-forehead),Aether,,any,any,fishing,,light ≥8; fishing: lure 1; ×3; ×5,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Black-forehead),Overworld,,any,any,fishing,,light ≥8; fishing: lure 1; ×3; ×5,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Black-mask),Aether,,any,any,fishing,,light ≥8; fishing: lure 1; ×3; ×5,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Black-mask),Overworld,,any,any,fishing,,light ≥8; fishing: lure 1; ×3; ×5,uncommon,2,1,20,FALSE,0.8,0.8,FALSE
1,129,Magikarp (Blue-saucy),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Blue-saucy),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Blue-raindrops),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Blue-raindrops),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Violet-saucy),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Violet-saucy),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Violet-raindrops),Aether,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,129,Magikarp (Violet-raindrops),Overworld,,any,any,fishing,,fishing: lure 1; ×3; ×5,uncommon,2,1,20,,0.8,0.8,FALSE
1,130,Gyarados,Freshwater,,any,any,submerged,Water,,common,0.1,20,54,TRUE,2,3.3,FALSE
1,130,Gyarados,Ocean,,any,any,submerged,Water,,common,0.1,20,54,TRUE,2,3.3,FALSE
1,130,Gyarados,Freshwater,,any,any,surface,Water,light ≥8,uncommon,0.16,20,54,,2,3.3,FALSE
1,130,Gyarados,Ocean,,any,any,surface,Water,light ≥8,uncommon,0.16,20,54,,2,3.3,FALSE
1,130,Gyarados,Aether,,any,any,fishing,,,common,1,20,54,TRUE,2,3.3,FALSE
1,130,Gyarados,Overworld,,any,any,fishing,,,common,1,20,54,TRUE,2,3.3,FALSE
1,130,Gyarados,Freshwater,,any,any,submerged,Water,light ≥8,common,0.1,20,54,FALSE,2,3.3,FALSE
1,130,Gyarados,Ocean,,any,any,submerged,Water,light ≥8,common,0.1,20,54,FALSE,2,3.3,FALSE
1,130,Gyarados,Aether,,any,any,fishing,,light ≥8,common,1,20,54,FALSE,2,3.3,FALSE
1,130,Gyarados,Overworld,,any,any,fishing,,light ≥8,common,1,20,54,FALSE,2,3.3,FALSE
1,131,Lapras,Frozen Ocean,,any,any,surface,Water,light ≥8,uncommon,2,29,54,,2.4,2.8,FALSE
1,131,Lapras,Ocean,Frozen Ocean,any,any,surface,Water,light ≥8,ultra-rare,10,29,54,,2.4,2.8,FALSE
1,131,Lapras,Frozen Ocean,,any,any,fishing,,,uncommon,2,29,54,TRUE,2.4,2.8,FALSE
1,131,Lapras,Frozen Ocean,,any,any,fishing,,fishing: lure 1; ×3,common,2,29,54,TRUE,2.4,2.8,FALSE
1,131,Lapras,Ocean,Frozen Ocean,any,any,fishing,,,ultra-rare,10,29,54,TRUE,2.4,2.8,FALSE
1,131,Lapras,Frozen Ocean,,any,any,fishing,,light ≥8,uncommon,2,29,54,FALSE,2.4,2.8,FALSE
1,131,Lapras,Frozen Ocean,,any,any,fishing,,light ≥8; fishing: lure 1; ×3,common,2,29,54,FALSE,2.4,2.8,FALSE
1,131,Lapras,Ocean,Frozen Ocean,any,any,fishing,,light ≥8,ultra-rare,10,29,54,FALSE,2.4,2.8,FALSE
1,132,Ditto,Overworld,Ocean,any,any,grounded,Natural,slime chunk; light ≥8,rare,10,4,29,,0.75,0.75,FALSE
1,132,Ditto,Overworld,Ocean,any,any,grounded,Natural,light ≥8,ultra-rare,6,4,29,,0.75,0.75,FALSE
1,132,Ditto,Overworld,,any,any,grounded,Mansion,,uncommon,10,4,29,FALSE,0.75,0.75,FALSE
1,133,Eevee,Overworld,"Ocean, Temperate",any,any,grounded,Natural,light ≥8,ultra-rare,4.8,5,33,,0.9,1,FALSE
1,133,Eevee,Aether,,any,any,grounded,Natural,light ≥8,rare,10,5,33,,0.9,1,FALSE
1,133,Eevee,Temperate,,any,any,grounded,Natural,light ≥8,rare,10,5,33,,0.9,1,FALSE
1,133,Eevee,Overworld,,any,any,grounded,Natural,light ≥8,uncommon,1.84,5,33,,0.9,1,FALSE
1,133,Eevee,Overworld,,any,any,grounded,Natural,light ≥8; at: Village,uncommon,1.84,5,33,,0.9,1,FALSE
1,133,Eevee,Overworld,,any,any,grounded,Mansion,,uncommon,9.2,5,33,FALSE,0.9,1,FALSE
1,134,Vaporeon,Freshwater,Freezing,any,any,grounded,Natural,near Water; light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Jungle,Freezing,any,any,grounded,Natural,near Water; light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Magical,Freezing,any,any,grounded,Natural,near Water; light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Temperate,Freezing,any,any,grounded,Natural,near Water; light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Tropical Island,Freezing,any,any,grounded,Natural,near Water; light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Freshwater,Freezing,any,any,submerged,Water,light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Jungle,Freezing,any,any,submerged,Water,light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Magical,Freezing,any,any,submerged,Water,light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Temperate,Freezing,any,any,submerged,Water,light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Tropical Island,Freezing,any,any,submerged,Water,light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Overworld,,any,any,grounded,"Natural, Urban",light ≥8,uncommon,0.02,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Overworld,,any,any,grounded,Natural,light ≥8; at: Village,uncommon,0.02,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Overworld,,any,any,grounded,Mansion,,uncommon,0.1,28,53,FALSE,0.9,1.15,FALSE
1,134,Vaporeon,Freshwater,Freezing,any,any,fishing,,light ≥8,ultra-rare,6,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Jungle,Freezing,any,any,fishing,,light ≥8,ultra-rare,6,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Magical,Freezing,any,any,fishing,,light ≥8,ultra-rare,6,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Temperate,Freezing,any,any,fishing,,light ≥8,ultra-rare,6,28,53,,0.9,1.15,FALSE
1,134,Vaporeon,Tropical Island,Freezing,any,any,fishing,,light ≥8,ultra-rare,6,28,53,,0.9,1.15,FALSE
1,135,Jolteon,Grassland,,any,any,grounded,Natural,light ≥8,ultra-rare,1.2,28,53,,0.9,1.15,FALSE
1,135,Jolteon,Overworld,,any,any,grounded,"Natural, Urban",light ≥8,uncommon,0.02,28,53,,0.9,1.15,FALSE
1,135,Jolteon,Overworld,,any,any,grounded,Natural,light ≥8; at: Village,uncommon,0.02,28,53,,0.9,1.15,FALSE
1,135,Jolteon,Overworld,,any,any,grounded,Mansion,,uncommon,0.1,28,53,FALSE,0.9,1.15,FALSE
1,136,Flareon,Badlands,,any,any,grounded,Natural,light ≥8,ultra-rare,1.2,28,53,,1,1.15,FALSE
1,136,Flareon,Desert,,any,any,grounded,Natural,light ≥8,ultra-rare,1.2,28,53,,1,1.15,FALSE
1,136,Flareon,Overworld,,any,any,grounded,"Natural, Urban",light ≥8,uncommon,0.02,28,53,,1,1.15,FALSE
1,136,Flareon,Overworld,,any,any,grounded,Natural,light ≥8; at: Village,uncommon,0.02,28,53,,1,1.15,FALSE
1,136,Flareon,Overworld,,any,any,grounded,Mansion,,uncommon,0.1,28,53,FALSE,1,1.15,FALSE
1,137,Porygon,End,,any,any,grounded,,,uncommon,7,45,68,,0.9,1.25,FALSE
1,138,Omanyte,Lush,,any,any,grounded,Natural,light ≤7,ultra-rare,6,11,36,,0.5,0.5,FALSE
1,138,Omanyte,Lush,,any,any,submerged,Water,light ≤7,ultra-rare,6,11,36,,0.5,0.5,FALSE
1,139,Omastar,Lush,,any,any,grounded,Natural,light ≤7,ultra-rare,4,40,50,,0.6,0.7,FALSE
1,139,Omastar,Lush,,any,any,submerged,Water,light ≤7,ultra-rare,4,40,50,,0.6,0.7,FALSE
1,140,Kabuto,Lush,,any,any,grounded,Natural,light ≤7,ultra-rare,6,11,36,,0.5,0.4,FALSE
1,140,Kabuto,Lush,,any,any,submerged,Water,light ≤7,ultra-rare,6,11,36,,0.5,0.4,FALSE
1,141,Kabutops,Lush,,any,any,grounded,Natural,light ≤7,ultra-rare,4,40,50,,1.2,1.72,FALSE
1,141,Kabutops,Lush,,any,any,submerged,Water,light ≤7,ultra-rare,4,40,50,,1.2,1.72,FALSE
1,142,Aerodactyl,Lush,,any,any,grounded,Natural,light ≤7,ultra-rare,10,27,52,,1,1,FALSE
1,143,Snorlax,Snowy Forest,,any,any,grounded,Natural,light ≥8,rare,2.5,34,54,,2.3,3.35,FALSE
1,143,Snorlax,Forest,,any,any,grounded,Natural,light ≥8,rare,2.5,34,54,,2.3,3.35,FALSE
1,143,Snorlax,Hills,,any,any,grounded,Natural,light ≥8,rare,2.5,34,54,,2.3,3.35,FALSE
1,143,Snorlax,Skyroot Forest,,any,any,grounded,Natural,light ≥8,rare,2.5,34,54,,2.3,3.35,FALSE
1,143,Snorlax,Skyroot Woodland,,any,any,grounded,Natural,light ≥8,rare,2.5,34,54,,2.3,3.35,FALSE
1,143,Snorlax,Aether,,any,any,grounded,Natural,near Saccharine Trees; light ≥8,uncommon,0.32,34,54,,2.3,3.35,FALSE
1,143,Snorlax,Overworld,,any,any,grounded,Natural,near Saccharine Trees; light ≥8,uncommon,0.32,34,54,,2.3,3.35,FALSE
1,144,Articuno,,,any,any,grounded,Natural,at: Custom Spawn/articuno Tower,ultra-rare,0,50,50,,1.5,3.25,FALSE
1,144,Articuno (Galarian),,,night,any,grounded,Natural,at: Dyna Tree,ultra-rare,4,60,60,,1.5,3.25,FALSE
1,145,Zapdos,,,any,any,grounded,Natural,at: Custom Spawn/zapdos Tower,ultra-rare,0,50,60,,1.75,2.5,FALSE
1,145,Zapdos (Galarian),,,any,storm,grounded,Natural,at: Dyna Tree,ultra-rare,4,60,60,,1.75,2.5,FALSE
1,146,Moltres,,,any,any,grounded,Natural,at: Custom Spawn/moltres Tower,ultra-rare,0,50,60,,1.5,4,FALSE
1,146,Moltres (Galarian),,,day,any,grounded,Natural,at: Dyna Tree,ultra-rare,4,60,60,,1.5,4,FALSE
1,147,Dratini,Overworld,Deep Dark,any,any,surface,Water,Y ≤32; light ≤7,rare,7.5,5,30,,1,1.8,FALSE
1,147,Dratini,Overworld,Deep Dark,any,any,submerged,Water,Y ≤32; light ≤7,rare,7.5,5,30,,1,1.8,FALSE
1,147,Dratini,Ocean,,any,any,submerged,"Water, Ocean_Ruins",,uncommon,84,5,30,TRUE,1,1.8,FALSE
1,147,Dratini,Aether,Deep Dark,any,any,fishing,,Y ≤32; light ≤7,rare,1.5,5,30,,1,1.8,FALSE
1,147,Dratini,Overworld,Deep Dark,any,any,fishing,,Y ≤32; light ≤7,rare,1.5,5,30,,1,1.8,FALSE
1,147,Dratini,Aether,Frozen Ocean,any,any,fishing,,,ultra-rare,6,5,30,TRUE,1,1.8,FALSE
1,147,Dratini,Magical,Frozen Ocean,any,any,fishing,,,ultra-rare,6,5,30,TRUE,1,1.8,FALSE
1,147,Dratini,Ocean,Frozen Ocean,any,any,fishing,,,ultra-rare,6,5,30,TRUE,1,1.8,FALSE
1,147,Dratini,Ocean,,any,any,submerged,"Water, Ocean_Ruins",light ≥8,uncommon,84,5,30,FALSE,1,1.8,FALSE
1,147,Dratini,Aether,Frozen Ocean,any,any,fishing,,light ≥8,ultra-rare,6,5,30,FALSE,1,1.8,FALSE
1,147,Dratini,Magical,Frozen Ocean,any,any,fishing,,light ≥8,ultra-rare,6,5,30,FALSE,1,1.8,FALSE
1,147,Dratini,Ocean,Frozen Ocean,any,any,fishing,,light ≥8,ultra-rare,6,5,30,FALSE,1,1.8,FALSE
1,148,Dragonair,Overworld,Deep Dark,any,any,surface,Water,Y ≤32; light ≤7,rare,2.25,30,42,,1.1,2.5,FALSE
1,148,Dragonair,Overworld,Deep Dark,any,any,submerged,Water,Y ≤32; light ≤7,rare,2.25,30,42,,1.1,2.5,FALSE
1,148,Dragonair,Ocean,,any,any,submerged,"Water, Ocean_Ruins",,uncommon,14.4,30,42,TRUE,1.1,2.5,FALSE
1,148,Dragonair,Aether,Deep Dark,any,any,fishing,,Y ≤32; light ≤7,rare,0.45,30,42,,1.1,2.5,FALSE
1,148,Dragonair,Overworld,Deep Dark,any,any,fishing,,Y ≤32; light ≤7,rare,0.45,30,42,,1.1,2.5,FALSE
1,148,Dragonair,Aether,Frozen Ocean,any,any,fishing,,,ultra-rare,3.6,30,42,TRUE,1.1,2.5,FALSE
1,148,Dragonair,Magical,Frozen Ocean,any,any,fishing,,,ultra-rare,3.6,30,42,TRUE,1.1,2.5,FALSE
1,148,Dragonair,Ocean,Frozen Ocean,any,any,fishing,,,ultra-rare,3.6,30,42,TRUE,1.1,2.5,FALSE
1,148,Dragonair,Ocean,,any,any,submerged,"Water, Ocean_Ruins",light ≥8,uncommon,14.4,30,42,FALSE,1.1,2.5,FALSE
1,148,Dragonair,Aether,Frozen Ocean,any,any,fishing,,light ≥8,ultra-rare,3.6,30,42,FALSE,1.1,2.5,FALSE
